#OG_name	GCF_021155775.1_iyNeoPine1.1_protein.faa	GCF_021901455.1_iyNeoLeco1.1_protein.faa	GCF_021901495.1_iyNeoVirg1.1_protein.faa	GCF_021155785.1_iyNeoFabr1.1_protein.faa	GCF_021155765.1_iyDipSimi1.1_protein.faa
OG_5883	7	7	7	7	1
OG_5884	3	3	3	3	1
OG_5885	2	2	2	2	1
OG_5886	2	2	2	2	2
OG_5887	5	5	5	5	4
OG_5888	5	5	5	5	2
OG_5889	2	2	2	2	2
OG_5890	10	8	8	7	4
OG_5891	8	8	8	8	8
OG_5892	3	3	3	3	3
OG_5893	1	1	1	2	1
OG_5894	1	1	0	0	0
OG_5895	6	6	6	6	6
OG_5896	3	3	3	3	2
OG_5897	2	2	2	2	1
OG_5898	3	3	3	3	3
OG_5899	3	5	3	3	2
OG_5900	8	8	8	8	1
OG_5901	4	5	5	6	1
OG_5902	5	5	5	5	2
OG_5903	2	2	2	2	2
OG_5904	3	3	3	3	3
OG_5905	7	7	1	1	0
OG_5906	1	1	1	1	1
OG_5907	3	3	3	3	3
OG_5908	4	4	5	5	3
OG_5909	2	2	3	2	1
OG_5910	4	4	4	4	4
OG_5911	4	4	2	2	1
OG_5912	2	2	0	0	1
OG_5913	6	6	6	6	5
OG_5914	4	4	4	4	3
OG_5915	8	7	7	7	7
OG_5916	2	2	2	2	5
OG_5917	3	3	3	3	3
OG_5918	2	2	2	2	2
OG_5919	3	5	5	1	6
OG_5920	2	2	1	0	0
OG_5921	3	3	3	3	1
OG_5922	5	1	1	4	4
OG_5923	2	2	2	2	2
OG_5924	2	3	2	3	2
OG_5925	2	2	2	2	1
OG_5926	1	1	1	1	3
OG_5927	3	3	3	3	3
OG_5928	2	2	2	2	2
OG_5929	4	4	4	4	5
OG_5930	6	6	5	15	6
OG_5931	6	6	6	5	5
OG_5932	8	8	8	8	6
OG_5933	3	2	3	2	1
OG_5934	2	2	2	2	2
OG_5935	11	13	9	9	5
OG_5936	6	6	6	6	5
OG_5937	7	7	6	6	7
OG_5938	5	4	4	3	3
OG_5939	5	5	2	3	2
OG_5940	2	2	2	2	2
OG_5941	6	5	7	6	5
OG_5942	2	2	2	2	3
OG_5943	2	1	2	1	2
OG_5944	3	5	2	4	2
OG_5945	4	4	3	2	2
OG_5946	1	6	5	1	1
OG_5947	1	1	1	1	1
OG_5948	3	3	2	4	2
OG_5949	1	1	1	0	1
OG_5950	1	1	0	1	0
OG_5951	4	4	4	4	0
OG_5952	4	4	4	4	3
OG_5953	2	2	3	2	2
OG_5954	2	2	2	2	4
OG_5955	5	5	5	5	5
OG_5956	8	3	5	4	4
OG_5957	7	2	2	5	2
OG_5958	22	12	8	7	2
OG_5959	8	6	8	8	3
OG_5960	2	2	2	1	1
OG_5961	2	2	2	2	2
OG_5962	49	49	50	50	50
OG_5963	5	5	5	5	2
OG_5964	5	5	5	5	4
OG_5965	2	2	2	2	2
OG_5966	10	9	10	10	1
OG_5967	4	4	4	4	4
OG_5968	2	2	2	2	1
OG_5969	11	1	1	1	11
OG_5970	8	8	8	7	2
OG_5971	3	3	3	3	3
OG_5972	3	3	3	3	2
OG_5973	3	3	2	2	2
OG_5974	3	3	3	3	3
OG_5975	2	2	2	2	1
OG_5976	4	5	4	4	2
OG_5977	6	4	5	7	5
OG_5978	3	3	3	3	4
OG_5979	2	2	2	2	2
OG_5980	4	3	4	4	2
OG_5981	3	3	3	1	2
OG_5982	3	3	3	3	3
OG_5983	2	1	1	1	1
OG_5984	3	0	3	3	2
OG_5985	2	2	2	2	2
OG_5986	2	1	1	1	1
OG_5987	2	3	2	2	2
OG_5988	3	3	3	3	2
OG_5989	2	1	1	1	0
OG_5990	2	2	2	2	1
OG_5991	2	2	3	3	5
OG_5992	2	2	2	1	1
OG_5993	7	7	11	11	3
OG_5994	3	3	3	4	2
OG_5995	3	3	3	3	3
OG_5996	2	2	2	2	1
OG_5997	2	2	2	2	2
OG_5998	8	8	8	8	5
OG_5999	3	3	3	3	1
OG_6000	2	2	2	3	2
OG_6001	2	2	1	1	2
OG_6002	2	3	3	4	1
OG_6003	3	3	4	4	2
OG_6004	3	3	3	3	3
OG_6005	4	4	4	4	2
OG_6006	3	3	3	4	0
OG_6007	14	14	14	15	13
OG_6008	2	2	2	2	1
OG_6009	3	3	3	3	3
OG_6010	3	3	3	3	1
OG_6011	2	1	1	2	1
OG_6012	2	1	5	1	0
OG_6013	7	7	6	6	4
OG_6014	3	3	2	2	1
OG_6015	2	2	2	2	2
OG_6016	4	4	4	4	3
OG_6017	2	2	2	2	1
OG_6018	2	2	2	2	1
OG_6019	3	3	3	3	3
OG_6020	5	5	5	4	1
OG_6021	2	2	3	2	1
OG_6022	7	6	5	6	4
OG_6023	6	6	7	7	5
OG_6024	3	3	3	3	3
OG_6025	2	3	2	2	1
OG_6026	3	3	0	1	3
OG_6027	2	2	2	2	3
OG_6028	1	1	0	1	1
OG_6029	2	2	0	0	0
OG_6030	6	6	5	4	4
OG_6031	2	2	2	1	1
OG_6032	2	2	2	2	1
OG_6033	2	2	2	2	3
OG_6034	2	2	2	2	1
OG_6035	2	1	1	1	0
OG_6036	2	2	2	2	2
OG_6037	2	2	1	4	2
OG_6038	2	2	2	2	2
OG_6039	4	4	3	4	3
OG_6040	4	4	5	4	1
OG_6041	7	7	6	6	1
OG_6042	2	2	2	2	2
OG_6043	2	2	2	2	1
OG_6044	4	4	4	4	3
OG_6045	2	2	2	2	1
OG_6046	3	3	3	3	2
OG_6047	10	8	5	8	2
OG_6048	3	3	3	3	1
OG_6049	5	5	5	5	5
OG_6050	2	2	1	2	1
OG_6051	2	2	2	2	2
OG_6052	4	4	4	4	5
OG_6053	4	4	4	4	3
OG_6054	3	3	2	3	1
OG_6055	4	4	3	2	3
OG_6056	5	5	5	5	1
OG_6057	2	2	2	2	1
OG_6058	4	5	3	3	1
OG_6059	3	3	3	1	1
OG_6060	5	5	5	6	3
OG_6061	3	3	2	0	1
OG_6062	5	5	5	5	5
OG_6063	6	5	6	6	5
OG_6064	2	2	2	3	1
OG_6065	2	2	2	2	2
OG_6066	3	3	3	3	1
OG_6067	1	1	1	1	1
OG_6068	6	6	7	7	5
OG_6069	4	4	4	4	2
OG_6070	4	4	3	4	1
OG_6071	5	5	5	5	1
OG_6072	2	2	2	2	1
OG_6073	2	2	2	2	2
OG_6074	2	2	2	2	2
OG_6075	2	2	2	2	1
OG_6076	2	2	1	2	1
OG_6077	8	8	8	8	8
OG_6078	3	3	2	4	2
OG_6079	7	8	7	6	2
OG_6080	2	2	2	2	2
OG_6081	7	7	7	7	2
OG_6082	5	5	5	5	4
OG_6083	2	3	3	2	2
OG_6084	2	1	2	1	1
OG_6085	2	2	2	2	1
OG_6086	4	4	4	4	3
OG_6087	2	2	2	2	3
OG_6088	4	4	4	4	3
OG_6089	5	6	5	5	1
OG_6090	2	1	1	1	1
OG_6091	7	6	7	6	1
OG_6092	2	2	2	2	2
OG_6093	8	8	8	8	8
OG_6094	5	5	5	5	6
OG_6095	2	3	3	3	2
OG_6096	2	2	2	2	1
OG_6097	2	2	2	2	0
OG_6098	2	2	3	2	1
OG_6099	2	2	2	2	1
OG_6100	6	6	6	6	4
OG_6101	3	3	3	2	1
OG_6102	5	5	5	5	4
OG_6103	8	8	7	8	8
OG_6104	6	5	6	6	7
OG_6105	3	3	3	3	2
OG_6106	6	6	6	6	4
OG_6107	2	1	1	2	1
OG_6108	2	2	2	2	2
OG_6109	4	4	1	2	1
OG_6110	4	4	4	4	1
OG_6111	2	2	3	1	1
OG_6112	6	6	6	6	1
OG_6113	4	5	5	4	2
OG_6114	8	11	9	8	4
OG_6115	3	3	3	3	3
OG_6116	3	2	2	2	3
OG_6117	10	7	9	9	4
OG_6118	3	4	4	3	3
OG_6119	2	0	0	2	0
OG_6120	2	2	0	0	0
OG_6121	3	3	3	3	2
OG_6122	3	3	3	3	2
OG_6123	5	5	5	4	4
OG_6124	3	4	3	2	3
OG_6125	2	2	2	2	2
OG_6126	8	7	7	8	5
OG_6127	7	7	7	7	7
OG_6128	3	3	1	3	3
OG_6129	7	7	6	6	5
OG_6130	2	2	2	2	2
OG_6131	2	1	1	1	1
OG_6132	10	10	10	10	10
OG_6133	9	9	9	8	10
OG_6134	2	2	1	2	3
OG_6135	2	2	2	2	1
OG_6136	4	9	6	6	1
OG_6137	2	2	2	2	1
OG_6138	3	3	1	3	2
OG_6139	3	3	1	3	2
OG_6140	2	2	1	2	0
OG_6141	1	1	0	1	1
OG_6142	3	3	3	3	3
OG_6143	2	2	2	2	1
OG_6144	3	3	1	2	1
OG_6145	2	1	2	2	0
OG_6146	3	3	3	3	3
OG_6147	6	5	3	2	1
OG_6148	2	2	3	2	6
OG_6149	12	12	12	12	12
OG_6150	2	2	0	2	1
OG_6151	3	3	3	3	3
OG_6152	6	6	6	6	4
OG_6153	2	3	2	2	1
OG_6154	8	8	8	8	6
OG_6155	2	1	1	1	1
OG_6156	3	3	3	3	2
OG_6157	3	3	3	3	0
OG_6158	5	5	5	5	5
OG_6159	2	2	2	2	1
OG_6160	5	3	3	3	2
OG_6161	4	4	4	4	4
OG_6162	6	6	6	6	5
OG_6163	3	3	1	3	1
OG_6164	3	3	2	3	1
OG_6165	8	8	8	8	8
OG_6166	5	5	4	4	3
OG_6167	2	2	2	2	1
OG_6168	10	10	10	10	4
OG_6169	8	8	9	6	0
OG_6170	2	1	1	1	1
OG_6171	8	8	8	8	7
OG_6172	3	3	3	3	3
OG_6173	5	7	6	5	1
OG_6174	29	30	29	30	1
OG_6175	3	3	3	3	6
OG_6176	7	7	7	7	3
OG_6177	4	4	5	3	1
OG_6178	2	3	4	3	1
OG_6179	5	5	5	5	4
OG_6180	2	2	2	2	3
OG_6181	2	2	2	2	2
OG_6182	3	3	4	4	1
OG_6183	15	18	14	13	8
OG_6184	3	2	2	2	2
OG_6185	2	2	2	1	1
OG_6186	10	10	10	10	6
OG_6187	4	4	4	5	1
OG_6188	7	7	7	7	3
OG_6189	2	2	3	3	0
OG_6190	5	10	5	5	4
OG_6191	7	6	6	0	0
OG_6192	2	3	3	3	1
OG_6193	3	2	2	2	1
OG_6194	5	5	5	5	5
OG_6195	13	13	13	12	8
OG_6196	2	2	2	2	2
OG_6197	2	2	2	1	2
OG_6198	2	2	1	2	2
OG_6199	3	2	2	3	1
OG_6200	2	1	2	2	3
OG_6201	2	2	2	2	2
OG_6202	2	2	2	2	1
OG_6203	4	4	0	1	0
OG_6204	12	14	11	11	9
OG_6205	2	2	3	3	1
OG_6206	3	3	2	2	2
OG_6207	3	3	3	3	2
OG_6208	4	4	2	2	2
OG_6209	5	5	5	5	5
OG_6210	4	4	3	4	3
OG_6211	7	6	7	8	1
OG_6212	4	4	3	4	1
OG_6213	8	8	7	8	3
OG_6214	3	3	3	3	2
OG_6215	2	2	2	2	2
OG_6216	4	3	3	3	4
OG_6217	3	3	2	2	3
OG_6218	2	2	2	2	1
OG_6219	2	1	1	1	1
OG_6220	3	2	2	2	2
OG_6221	4	4	4	4	1
OG_6222	3	3	3	2	1
OG_6223	4	3	4	4	2
OG_6224	2	2	2	1	2
OG_6225	9	9	8	8	6
OG_6226	4	4	2	2	2
OG_6227	2	2	2	2	1
OG_6228	3	3	3	3	3
OG_6229	8	8	13	12	1
OG_6230	6	8	8	8	0
OG_6231	3	4	2	3	2
OG_6232	2	2	2	2	1
OG_6233	3	3	3	3	5
OG_6234	2	1	1	1	1
OG_6235	2	2	2	2	1
OG_6236	2	2	2	1	2
OG_6237	3	3	3	3	2
OG_6238	2	2	2	1	1
OG_6239	3	2	1	2	1
OG_6240	8	7	4	7	2
OG_6241	2	2	2	2	1
OG_6242	2	2	2	1	1
OG_6243	4	4	1	1	1
OG_6244	4	4	4	6	3
OG_6245	4	5	5	4	5
OG_6246	16	16	16	18	10
OG_6247	2	2	2	2	2
OG_6248	3	3	2	3	2
OG_6249	4	4	3	4	1
OG_6250	6	6	6	6	3
OG_6251	2	2	2	2	2
OG_6252	2	3	3	3	0
OG_6253	7	7	7	1	9
OG_6254	3	3	3	2	2
OG_6255	3	3	3	2	1
OG_6256	2	2	2	2	2
OG_6257	2	2	2	2	2
OG_6258	2	3	2	2	2
OG_6259	3	3	3	3	3
OG_6260	2	2	2	2	2
OG_6261	2	2	2	2	2
OG_6262	2	2	2	2	2
OG_6263	3	2	3	3	2
OG_6264	9	11	7	7	2
OG_6265	5	4	4	5	2
OG_6266	4	3	0	3	1
OG_6267	2	1	0	0	0
OG_6268	3	3	3	2	3
OG_6269	7	7	7	7	4
OG_6270	14	13	9	13	9
OG_6271	2	2	2	2	0
OG_6272	2	2	2	2	2
OG_6273	2	4	2	2	2
OG_6274	2	2	2	2	2
OG_6275	4	4	4	4	3
OG_6276	3	3	2	2	1
OG_6277	2	2	2	2	3
OG_6278	3	3	3	3	3
OG_6279	3	3	2	2	1
OG_6280	2	2	2	2	2
OG_6281	6	8	5	5	5
OG_6282	2	2	2	2	2
OG_6283	4	4	3	3	2
OG_6284	4	4	4	4	4
OG_6285	3	3	2	2	1
OG_6286	2	2	2	2	3
OG_6287	2	2	2	2	1
OG_6288	4	4	4	4	2
OG_6289	5	5	5	5	5
OG_6290	3	3	3	3	2
OG_6291	3	3	3	3	4
OG_6292	5	5	6	6	1
OG_6293	2	2	2	2	1
OG_6294	5	5	5	5	6
OG_6295	4	3	4	3	3
OG_6296	2	2	2	2	1
OG_6297	10	13	12	12	8
OG_6298	4	4	2	4	2
OG_6299	4	4	5	3	2
OG_6300	4	4	5	4	3
OG_6301	5	5	4	4	4
OG_6302	3	3	3	3	2
OG_6303	2	2	2	2	0
OG_6304	6	5	5	5	4
OG_6305	3	4	5	4	3
OG_6306	3	3	3	4	3
OG_6307	9	9	9	10	9
OG_6308	2	2	2	2	2
OG_6309	6	6	7	4	4
OG_6310	4	4	4	3	3
OG_6311	4	4	4	4	1
OG_6312	5	5	5	5	5
OG_6313	4	4	4	4	4
OG_6314	6	6	6	6	6
OG_6315	3	3	3	3	3
OG_6316	4	3	4	4	2
OG_6317	6	6	6	6	1
OG_6318	4	3	2	3	1
OG_6319	4	6	4	4	2
OG_6320	4	4	4	3	3
OG_6321	5	4	5	6	3
OG_6322	13	13	13	13	9
OG_6323	2	2	2	2	2
OG_6324	3	3	3	3	3
OG_6325	6	6	6	6	4
OG_6326	5	5	6	6	5
OG_6327	2	2	1	2	1
OG_6328	10	8	5	7	0
OG_6329	2	2	2	2	2
OG_6330	0	5	4	1	1
OG_6331	2	1	1	1	1
OG_6332	5	5	5	5	1
OG_6333	3	3	2	0	2
OG_6334	4	4	4	4	3
OG_6335	3	3	3	3	3
OG_6336	2	3	3	3	1
OG_6337	2	1	1	1	1
OG_6338	3	3	3	3	2
OG_6339	3	3	5	3	3
OG_6340	4	4	4	4	1
OG_6341	5	5	5	5	5
OG_6342	3	3	3	3	2
OG_6343	4	4	4	3	1
OG_6344	4	4	4	4	2
OG_6345	3	3	3	3	3
OG_6346	4	4	4	3	2
OG_6347	2	2	2	2	3
OG_6348	3	3	2	2	1
OG_6349	2	2	2	2	1
OG_6350	5	5	5	5	5
OG_6351	8	8	8	1	1
OG_6352	4	5	4	4	3
OG_6353	3	4	1	2	0
OG_6354	4	4	4	4	3
OG_6355	5	5	3	3	5
OG_6356	4	4	4	4	3
OG_6357	6	6	6	6	1
OG_6358	9	8	9	9	7
OG_6359	6	5	5	4	1
OG_6360	2	2	2	2	2
OG_6361	3	3	3	2	1
OG_6362	2	0	1	0	0
OG_6363	2	2	2	2	2
OG_6364	2	2	2	1	1
OG_6365	2	2	2	2	2
OG_6366	5	5	5	5	2
OG_6367	2	2	2	2	0
OG_6368	3	3	3	3	3
OG_6369	6	8	5	5	1
OG_6370	3	3	2	2	2
OG_6371	3	3	2	3	1
OG_6372	2	2	2	2	2
OG_6373	5	5	5	5	5
OG_6374	2	2	2	2	2
OG_6375	2	2	2	2	1
OG_6376	2	2	2	2	2
OG_6377	2	2	2	2	2
OG_6378	4	4	4	4	1
OG_6379	5	2	6	6	3
OG_6380	4	4	4	4	4
OG_6381	2	2	2	2	2
OG_6382	2	2	2	2	2
OG_6383	2	3	1	1	1
OG_6384	8	8	6	6	4
OG_6385	2	4	2	2	3
OG_6386	2	2	2	2	2
OG_6387	4	4	4	4	3
OG_6388	3	4	4	3	1
OG_6389	2	1	1	1	1
OG_6390	3	3	3	3	2
OG_6391	2	2	2	2	2
OG_6392	5	3	2	2	1
OG_6393	3	3	3	3	1
OG_6394	4	5	1	5	0
OG_6395	2	1	2	2	1
OG_6396	2	1	1	1	1
OG_6397	2	2	2	2	2
OG_6398	2	2	2	2	2
OG_6399	2	2	2	2	2
OG_6400	2	2	2	2	2
OG_6401	3	3	3	3	3
OG_6402	3	3	3	2	2
OG_6403	2	2	2	2	2
OG_6404	13	13	13	14	9
OG_6405	3	3	3	3	3
OG_6406	2	1	2	1	1
OG_6407	5	5	5	5	4
OG_6408	3	3	4	3	1
OG_6409	4	4	4	4	4
OG_6410	2	2	2	2	4
OG_6411	2	2	2	2	1
OG_6412	2	2	2	2	2
OG_6413	4	4	3	3	1
OG_6414	5	5	5	5	3
OG_6415	4	4	4	4	4
OG_6416	2	1	2	1	0
OG_6417	5	5	5	5	2
OG_6418	7	10	7	5	4
OG_6419	2	2	2	2	1
OG_6420	4	4	3	2	1
OG_6421	2	0	0	2	1
OG_6422	2	2	2	0	1
OG_6423	2	2	2	2	1
OG_6424	8	5	8	8	7
OG_6425	2	2	2	2	2
OG_6426	5	5	4	4	4
OG_6427	4	3	4	3	3
OG_6428	3	3	2	2	2
OG_6429	5	5	4	2	1
OG_6430	2	3	14	6	1
OG_6431	6	6	6	5	2
OG_6432	3	3	3	3	2
OG_6433	3	3	3	3	3
OG_6434	10	10	8	10	1
OG_6435	2	2	2	2	2
OG_6436	5	5	5	5	1
OG_6437	2	2	2	2	1
OG_6438	6	5	5	5	2
OG_6439	3	2	1	3	1
OG_6440	11	4	3	4	3
OG_6441	12	6	1	3	0
OG_6442	4	4	4	4	2
OG_6443	2	2	2	2	1
OG_6444	2	2	2	2	1
OG_6445	10	9	10	10	8
OG_6446	2	2	1	1	1
OG_6447	2	2	1	2	2
OG_6448	2	0	0	1	0
OG_6449	2	2	2	2	2
OG_6450	2	2	2	2	1
OG_6451	6	7	6	6	3
OG_6452	3	3	3	3	2
OG_6453	3	4	4	4	3
OG_6454	9	4	4	5	0
OG_6455	7	7	6	6	0
OG_6456	2	3	2	2	2
OG_6457	2	2	2	2	1
OG_6458	2	2	1	1	1
OG_6459	3	3	3	3	1
OG_6460	3	3	2	2	3
OG_6461	2	1	2	1	1
OG_6462	8	8	7	7	6
OG_6463	4	4	4	4	5
OG_6464	2	2	3	2	1
OG_6465	2	2	3	2	1
OG_6466	2	2	2	2	2
OG_6467	11	11	11	11	1
OG_6468	2	2	1	1	2
OG_6469	2	2	1	1	2
OG_6470	2	2	2	2	2
OG_6471	5	5	5	5	4
OG_6472	0	0	2	2	0
OG_6473	2	2	0	0	0
OG_6474	5	5	5	5	5
OG_6475	11	11	11	11	9
OG_6476	6	6	6	6	3
OG_6477	2	3	3	3	0
OG_6478	2	2	2	2	2
OG_6479	2	2	2	2	2
OG_6480	8	8	8	8	4
OG_6481	13	11	11	11	0
OG_6482	2	1	2	2	2
OG_6483	4	4	0	5	0
OG_6484	2	2	6	3	6
OG_6485	2	2	2	2	2
OG_6486	2	2	2	2	1
OG_6487	3	3	3	3	3
OG_6488	7	7	6	8	1
OG_6489	4	4	2	4	2
OG_6490	2	2	2	2	1
OG_6491	2	2	2	2	2
OG_6492	3	3	3	3	0
OG_6493	5	5	5	5	1
OG_6494	10	10	10	9	1
OG_6495	9	9	9	9	4
OG_6496	2	2	2	2	2
OG_6497	5	2	2	2	5
OG_6498	4	4	4	4	3
OG_6499	2	2	2	2	2
OG_6500	2	2	2	2	2
OG_6501	2	2	2	2	2
OG_6502	5	7	4	5	1
OG_6503	7	7	7	7	6
OG_6504	6	6	6	6	2
OG_6505	4	4	4	4	2
OG_6506	6	5	5	5	4
OG_6507	9	8	9	9	4
OG_6508	5	6	5	5	2
OG_6509	2	3	3	2	1
OG_6510	3	3	4	4	2
OG_6511	3	4	3	3	2
OG_6512	2	2	2	2	2
OG_6513	3	3	3	3	2
OG_6514	2	2	2	2	2
OG_6515	3	3	2	2	2
OG_6516	4	4	4	4	5
OG_6517	10	10	10	10	11
OG_6518	4	3	2	4	2
OG_6519	2	2	2	2	2
OG_6520	2	2	2	2	0
OG_6521	2	4	2	2	0
OG_6522	2	2	1	1	0
OG_6523	9	9	9	9	6
OG_6524	2	2	2	2	2
OG_6525	3	3	3	3	2
OG_6526	4	3	1	0	0
OG_6527	2	2	2	2	2
OG_6528	8	7	6	7	1
OG_6529	3	1	1	2	2
OG_6530	5	5	6	6	5
OG_6531	2	2	2	2	2
OG_6532	2	2	2	2	1
OG_6533	2	3	2	2	2
OG_6534	4	4	4	4	4
OG_6535	4	4	4	4	4
OG_6536	4	4	4	5	1
OG_6537	2	2	2	2	1
OG_6538	5	5	6	5	5
OG_6539	6	6	6	6	2
OG_6540	2	2	0	7	0
OG_6541	6	5	2	1	0
OG_6542	4	4	2	2	0
OG_6543	2	2	2	2	1
OG_6544	2	2	3	4	2
OG_6545	4	4	1	1	1
OG_6546	7	7	5	4	1
OG_6547	2	2	2	3	1
OG_6548	6	6	6	6	5
OG_6549	2	2	2	2	1
OG_6550	8	8	8	10	0
OG_6551	3	3	3	3	0
OG_6552	3	3	3	4	0
OG_6553	2	2	1	1	0
OG_6554	1	1	1	1	1
OG_6555	3	4	4	3	0
OG_6556	10	13	13	13	0
OG_6557	4	4	6	6	0
OG_6558	2	2	2	2	0
OG_6559	4	4	4	4	3
OG_6560	5	5	4	5	2
OG_6561	2	2	2	2	2
OG_6562	2	2	2	2	2
OG_6563	3	3	3	3	1
OG_6564	5	5	5	5	5
OG_6565	2	2	2	2	2
OG_6566	3	3	7	5	1
OG_6567	4	4	4	4	2
OG_6568	2	2	1	1	3
OG_6569	3	3	3	3	2
OG_6570	8	19	5	5	1
OG_6571	20	3	14	13	2
OG_6572	3	3	3	3	3
OG_6573	2	2	2	2	2
OG_6574	5	5	5	5	3
OG_6575	4	4	4	4	4
OG_6576	2	2	2	2	1
OG_6577	15	14	14	14	2
OG_6578	6	6	6	6	4
OG_6579	2	2	2	2	1
OG_6580	3	3	4	4	3
OG_6581	2	2	3	3	1
OG_6582	6	5	7	5	0
OG_6583	2	3	3	3	0
OG_6584	2	2	3	3	0
OG_6585	3	3	3	3	0
OG_6586	2	5	1	3	0
OG_6587	3	3	3	2	0
OG_6588	2	2	2	2	2
OG_6589	2	2	2	2	1
OG_6590	2	2	2	2	2
OG_6591	2	2	2	2	2
OG_6592	3	3	3	3	2
OG_6593	4	4	5	4	2
OG_6594	2	2	2	2	1
OG_6595	4	1	2	1	2
OG_6596	2	2	2	2	1
OG_6597	3	3	1	3	1
OG_6598	5	4	4	3	1
OG_6599	6	6	5	6	3
OG_6600	4	4	4	4	1
OG_6601	5	1	6	6	1
OG_6602	3	3	3	3	3
OG_6603	3	4	4	4	3
OG_6604	2	2	2	2	1
OG_6605	3	3	3	3	3
OG_6606	4	4	4	4	3
OG_6607	3	3	3	4	2
OG_6608	3	2	2	2	0
OG_6609	6	6	6	6	0
OG_6610	2	2	2	2	0
OG_6611	2	2	2	2	0
OG_6612	4	4	4	4	0
OG_6613	2	2	2	2	1
OG_6614	3	3	4	1	1
OG_6615	3	3	3	3	3
OG_6616	2	2	0	1	2
OG_6617	4	4	4	4	2
OG_6618	21	21	21	21	0
OG_6619	2	1	1	1	2
OG_6620	8	7	7	6	1
OG_6621	1	1	1	1	0
OG_6622	2	2	3	2	0
OG_6623	5	4	4	4	1
OG_6624	3	3	3	3	3
OG_6625	2	2	2	2	1
OG_6626	3	3	4	4	3
OG_6627	2	3	3	6	1
OG_6628	2	2	2	2	2
OG_6629	2	3	2	2	1
OG_6630	5	4	5	5	0
OG_6631	4	4	4	4	4
OG_6632	4	4	4	3	3
OG_6633	2	2	2	2	2
OG_6634	4	4	4	4	4
OG_6635	2	1	1	1	1
OG_6636	7	7	7	7	2
OG_6637	2	2	2	2	2
OG_6638	2	2	2	2	3
OG_6639	5	5	5	5	1
OG_6640	3	3	2	3	2
OG_6641	2	2	2	2	1
OG_6642	7	7	8	7	5
OG_6643	2	2	2	2	0
OG_6644	5	3	5	4	1
OG_6645	1	1	1	1	0
OG_6646	3	2	2	3	0
OG_6647	3	3	3	3	3
OG_6648	3	2	1	1	2
OG_6649	2	2	2	2	1
OG_6650	2	2	2	2	2
OG_6651	7	6	4	4	3
OG_6652	3	6	1	1	0
OG_6653	4	3	3	4	2
OG_6654	2	2	2	3	1
OG_6655	2	1	1	1	1
OG_6656	4	4	4	4	3
OG_6657	2	2	2	2	2
OG_6658	8	8	8	8	7
OG_6659	2	1	1	1	1
OG_6660	5	5	4	3	2
OG_6661	2	2	2	3	0
OG_6662	5	4	4	4	0
OG_6663	3	1	2	2	2
OG_6664	5	5	4	5	1
OG_6665	4	4	5	5	1
OG_6666	2	2	2	2	1
OG_6667	5	6	5	5	1
OG_6668	6	6	7	4	4
OG_6669	3	3	3	3	2
OG_6670	3	2	4	2	6
OG_6671	2	2	2	2	1
OG_6672	8	8	7	7	4
OG_6673	3	3	3	3	4
OG_6674	2	3	3	4	1
OG_6675	4	3	3	3	3
OG_6676	2	2	2	2	0
OG_6677	2	2	2	2	1
OG_6678	8	8	8	8	6
OG_6679	11	11	10	9	8
OG_6680	5	5	5	5	5
OG_6681	2	2	2	2	2
OG_6682	5	4	5	5	4
OG_6683	3	3	3	3	3
OG_6684	4	6	4	3	3
OG_6685	2	2	2	2	2
OG_6686	7	7	7	7	5
OG_6687	3	3	3	3	1
OG_6688	4	4	3	5	3
OG_6689	15	14	14	14	5
OG_6690	3	3	3	3	2
OG_6691	3	3	3	3	1
OG_6692	2	2	2	3	1
OG_6693	2	2	2	2	2
OG_6694	4	4	4	4	4
OG_6695	3	3	3	3	3
OG_6696	11	11	11	11	6
OG_6697	4	4	4	3	1
OG_6698	2	2	2	2	2
OG_6699	3	3	3	3	3
OG_6700	2	1	1	1	4
OG_6701	2	2	2	2	1
OG_6702	2	2	2	2	1
OG_6703	2	2	2	2	3
OG_6704	3	3	3	3	1
OG_6705	3	3	3	3	4
OG_6706	5	5	4	4	3
OG_6707	6	8	8	6	5
OG_6708	5	5	5	5	5
OG_6709	2	2	3	3	2
OG_6710	3	1	1	1	1
OG_6711	3	4	4	4	4
OG_6712	2	1	1	1	1
OG_6713	3	3	3	3	2
OG_6714	2	2	2	2	1
OG_6715	3	3	3	2	1
OG_6716	2	2	2	2	1
OG_6717	27	23	21	22	20
OG_6718	3	3	3	3	3
OG_6719	4	4	4	4	2
OG_6720	2	2	2	2	0
OG_6721	2	2	2	2	3
OG_6722	7	4	5	6	4
OG_6723	3	3	3	3	1
OG_6724	6	6	6	6	3
OG_6725	2	2	2	2	1
OG_6726	2	2	2	1	1
OG_6727	3	4	1	2	4
OG_6728	2	2	2	2	1
OG_6729	2	3	3	2	1
OG_6730	3	1	2	0	7
OG_6731	3	3	3	3	1
OG_6732	1	1	1	1	1
OG_6733	2	1	1	1	1
OG_6734	0	2	2	0	1
OG_6735	4	4	3	3	4
OG_6736	11	11	10	11	0
OG_6737	4	4	4	4	2
OG_6738	2	2	2	2	2
OG_6739	2	2	2	2	2
OG_6740	2	2	0	0	0
OG_6741	6	5	6	7	2
OG_6742	2	2	2	2	2
OG_6743	3	3	2	3	3
OG_6744	4	4	4	4	1
OG_6745	2	3	3	2	2
OG_6746	2	2	2	2	2
OG_6747	10	10	10	10	5
OG_6748	5	5	5	5	1
